-10.00985	0.32688	0.44567	0.9562	1.11988	1.49696	1.3323	1.3208	1.70032	2.11287	2.21259	2.70549	0.53753	0.38254	0.76392	0.98005	0.99317	1.3083	1.41978	1.79329	2.08147	2.36308	2.26977	0.30988	0.54903	0.61561	0.81687	0.87568	1.27641	1.19614	1.50296	2.09711	2.10566	2.30045	0.15546	0.42327	0.83046	1.01854	1.12531	1.23128	1.36437	1.35034	1.78639	2.17666	2.43246	0.21779	0.27347	0.22916	1.10085	1.39467	1.69038	1.30663	1.05055	1.42484	1.96572	2.20428	0.06301	0.50204	1.09133	1.14537	1.55539	1.31781	1.31323	1.61111	1.72072	2.11187	1.70226	0.38505	0.3819	0.91925	1.13698	1.17597	1.39416	0.87578	0.99113	1.30654	1.45361	1.7671	-0.10668	-0.18188	-0.02264	0.70866	0.86062	0.84767	0.84143	0.51671	0.49142	0.62496	1.38056	-0.39698	-0.27575	-0.06138	0.18601	0.63518	0.38011	0.37068	0.50066	0.51542	1.0851	0.98225	-0.1547	-0.01615	-0.20579	0.02703	0.07973	0.03052	0.00547	0.23833	-0.00887	0.08041	0.59458	-0.89099	-0.82172	-0.50621	0.14489	0.15378	0.3217	0.00769	-0.01523	-0.05657	-0.01956	0.34858
-9.9598	0.30587	0.31734	0.93542	1.1024	1.55002	1.29323	1.30704	1.62088	2.14481	2.33098	2.4718	0.46274	0.46385	0.7141	1.04352	1.07971	1.31386	1.36026	1.81967	1.85815	2.32306	2.24135	0.23109	0.53961	0.53524	0.87889	0.83092	1.1662	1.1794	1.56783	2.00175	2.19403	2.12963	0.20528	0.45358	0.70933	1.09487	1.18902	1.25565	1.31977	1.26404	1.70628	2.30476	2.35334	0.17809	0.20006	0.33512	1.16731	1.5206	1.69296	1.26574	1.08726	1.45716	1.87654	2.21742	0.1438	0.56125	1.06203	1.42236	1.61574	1.51727	1.22941	1.62066	1.82733	1.86793	1.90599	0.44627	0.42271	1.03217	1.12264	1.2192	1.60155	0.77819	0.90907	1.39721	1.53866	2.08104	-0.09486	-0.41719	-0.0795	0.6853	0.98204	0.90289	0.93074	0.65175	0.5053	0.76716	1.5536	-0.44299	-0.17605	0.01074	0.12119	0.62707	0.32733	0.32069	0.52089	0.46772	1.11395	0.9143	-0.11271	-0.07601	-0.27346	0.04312	0.1044	-0.05976	0.09265	0.2582	0.12471	0.17139	0.60086	-0.93696	-0.63943	-0.52958	0.15138	0.19403	0.29265	0.08411	-0.06304	-0.09593	-0.00436	0.38642
-9.90975	0.4644	0.30868	0.73454	1.04386	1.52455	1.3748	1.32851	1.7087	2.0848	2.30164	2.5581	0.43866	0.46322	0.64231	1.10589	1.1643	1.22621	1.36641	1.69435	1.83833	2.27908	2.19366	0.34529	0.51192	0.63569	0.79811	0.79531	1.13814	1.19905	1.64425	2.04872	2.25316	2.02428	0.2074	0.52684	0.58951	1.0152	1.3701	1.33691	1.41095	1.34383	1.79332	2.55062	2.24419	0.2521	0.02621	0.34651	1.05927	1.39347	1.5528	1.20836	1.14277	1.45333	1.84949	2.27891	0.21633	0.53027	0.86626	1.54175	1.7457	1.64031	1.23876	1.61346	1.88341	1.75307	2.19938	0.37962	0.63741	1.03297	1.13601	1.33171	1.55036	0.88193	0.98442	1.48299	1.49497	2.24992	-0.24298	-0.52791	-0.10168	0.73071	1.0844	1.05121	0.89931	0.76033	0.59939	0.88997	1.58182	-0.42024	-0.19847	-0.00355	0.0779	0.57164	0.28487	0.16993	0.42108	0.40075	0.9926	0.87775	-0.05101	-0.01772	-0.25292	0.11487	0.13121	0.00251	0.16453	0.21023	0.3725	0.21416	0.60629	-0.86303	-0.55697	-0.52888	0.15851	0.2469	0.20635	0.12452	-0.10883	-0.08419	0.0886	0.38838
-9.8597	0.6217	0.34236	0.69087	1.00564	1.58482	1.36896	1.44729	1.83594	2.00246	2.25606	2.7374	0.50531	0.38575	0.81932	1.05669	1.21957	1.14081	1.45399	1.67317	1.98077	2.19641	2.14021	0.42102	0.39652	0.7467	0.70664	0.76207	1.12074	1.16659	1.67322	2.06921	2.2602	1.99454	0.29081	0.58691	0.60569	0.91509	1.37831	1.32934	1.40738	1.42714	1.93736	2.53499	2.27821	0.36224	-0.07027	0.3903	0.90891	1.18961	1.38447	1.18285	1.17681	1.44236	1.949	2.37734	0.13258	0.58221	0.83302	1.43404	1.67185	1.70627	1.23021	1.55356	1.77198	1.82697	2.27756	0.3376	0.73001	0.91606	1.09693	1.3602	1.29325	1.07514	1.02626	1.43111	1.39327	2.07618	-0.31497	-0.55859	-0.02763	0.75736	0.94765	1.1475	0.86562	0.69345	0.78736	0.8705	1.55989	-0.30917	-0.36005	-0.12086	0.10825	0.47316	0.33309	0.1521	0.27803	0.35776	0.85048	0.8434	-0.10363	0.01499	-0.2304	0.11329	0.23483	0.16358	0.06677	0.16709	0.4783	0.14289	0.60599	-0.64586	-0.62814	-0.54293	0.16454	0.28093	0.21814	0.04899	-0.16028	0.04666	0.17477	0.30598
-9.80965	0.62007	0.3193	0.89818	1.06072	1.57928	1.35707	1.58252	1.78059	2.061	2.34471	2.63145	0.56282	0.32593	0.87541	1.05769	1.22911	1.14302	1.48349	1.84351	2.06979	2.04879	1.96435	0.33486	0.30392	0.73521	0.76973	0.82519	1.10806	1.05703	1.66232	2.01071	2.32649	2.15449	0.43985	0.59732	0.73096	0.9543	1.34022	1.16135	1.33673	1.3578	2.03178	2.4356	2.4461	0.32978	-0.12029	0.42146	0.90176	1.199	1.34161	1.09273	1.27023	1.37544	1.99141	2.36311	0.17694	0.67332	0.9262	1.37098	1.47603	1.63599	1.17018	1.42827	1.56553	1.9175	2.11651	0.31362	0.64484	0.79332	1.12949	1.21724	1.15465	1.15549	0.95014	1.32577	1.34797	1.91545	-0.39481	-0.63459	0.03675	0.64397	0.78047	1.14336	0.90521	0.52384	1.02289	0.78084	1.47772	-0.34717	-0.39615	-0.1929	0.1077	0.39882	0.39835	0.20761	0.18978	0.43738	0.80571	0.78064	-0.11403	0.00991	-0.22321	0.01676	0.3149	0.19876	-0.01856	0.09856	0.34507	0.18378	0.71337	-0.54181	-0.71214	-0.51769	0.14161	0.22262	0.18768	0.06324	-0.10463	0.16293	0.19847	0.22497
-9.7596	0.55983	0.29288	1.08095	1.14937	1.47321	1.34949	1.57887	1.64426	2.18609	2.39098	2.54125	0.53374	0.31238	0.69279	1.05761	1.18217	1.09437	1.43973	1.96785	2.08849	1.99983	1.83797	0.33348	0.3978	0.70995	0.8537	0.8414	1.07585	1.09882	1.6608	2.08915	2.49047	2.33823	0.40858	0.60471	0.86026	1.03303	1.29741	1.22843	1.28976	1.26482	2.02128	2.43309	2.56531	0.22249	-0.14508	0.35947	0.89347	1.29385	1.37961	1.01582	1.3093	1.29723	1.92385	2.26052	0.27047	0.63995	0.90704	1.35574	1.31553	1.39294	1.09807	1.33432	1.51095	1.99578	2.02707	0.29588	0.50848	0.72152	1.25311	1.20265	1.12755	0.96815	0.8583	1.1854	1.34979	1.93632	-0.5851	-0.55064	-0.02864	0.50411	0.81967	1.13721	0.96683	0.36829	1.132	0.77915	1.41678	-0.39963	-0.26891	-0.2142	-0.03086	0.45221	0.43722	0.13213	0.1326	0.49341	0.81271	0.70166	-0.1104	-0.09186	-0.13192	-0.12829	0.27443	0.17327	0.01437	-0.07405	0.21279	0.31048	0.82643	-0.59047	-0.69818	-0.46319	0.06703	0.1049	0.05383	0.06778	-0.01824	0.05846	0.11131	0.28699
-9.70955	0.54994	0.22895	1.13976	1.04449	1.43263	1.33465	1.54	1.71126	2.16522	2.30681	2.5907	0.48781	0.34637	0.6206	0.91759	1.15686	0.99754	1.2401	1.98951	1.96374	2.07514	1.82628	0.33607	0.41916	0.6431	0.91762	0.78258	0.93726	1.25931	1.64255	2.25698	2.66033	2.22436	0.30343	0.53671	0.886	1.05776	1.14209	1.47565	1.30646	1.31346	1.93282	2.3765	2.49655	0.19718	-0.04738	0.34762	0.85817	1.34121	1.48865	1.08512	1.31838	1.34566	1.90385	2.31079	0.26001	0.60419	0.89773	1.32042	1.31885	1.27218	1.13167	1.33731	1.56321	2.07685	2.11261	0.31072	0.37483	0.64499	1.2328	1.27076	1.2114	0.71214	0.87041	1.05456	1.27939	2.00988	-0.62503	-0.38807	-0.12678	0.54014	1.01379	1.07228	0.83969	0.31298	1.02957	0.82151	1.47133	-0.35441	-0.11566	-0.2262	-0.11166	0.54688	0.45693	0.07035	0.19511	0.47214	0.76485	0.72455	-0.14554	-0.17657	-0.12002	-0.28055	0.20888	0.21504	-0.00406	-0.06741	0.17679	0.3132	0.88778	-0.66885	-0.66319	-0.47988	0.00316	0.08426	0.00537	0.06517	0.045	-0.13183	0.0425	0.36318
-9.6595	0.58233	0.2343	1.06734	0.9041	1.47454	1.36617	1.53717	1.84912	2.14217	2.15394	2.54932	0.47704	0.40109	0.67169	0.82877	1.17653	0.90953	0.99323	2.0186	1.91203	2.05975	1.87613	0.30605	0.32333	0.59646	0.97108	0.91129	0.93677	1.26423	1.64899	2.38286	2.66717	2.11768	0.35321	0.48353	0.72083	1.01675	1.0823	1.44363	1.35481	1.46219	1.73737	2.30138	2.43943	0.26873	0.10771	0.45983	0.81353	1.38806	1.50997	1.2196	1.36995	1.47335	1.98453	2.28224	0.26707	0.53116	0.99245	1.21872	1.5549	1.26617	1.25298	1.43485	1.42363	2.06907	2.16461	0.29915	0.26037	0.63804	1.08518	1.248	1.44219	0.64457	0.94424	1.08522	1.23723	1.93519	-0.46253	-0.31433	-0.0945	0.5702	1.12384	0.88494	0.64992	0.37177	0.78793	0.8257	1.48928	-0.33981	-0.10561	-0.12499	-0.02929	0.55246	0.42514	0.05193	0.31143	0.46115	0.74594	0.78537	-0.15366	-0.08283	-0.17005	-0.30255	0.17124	0.27408	0.00829	0.09728	0.18173	0.27037	0.92267	-0.68422	-0.55623	-0.45472	-0.0103	0.25215	0.02173	0.21337	0.04848	-0.07851	0.07657	0.28373
-9.60945	0.58023	0.38791	1.06922	0.95005	1.34915	1.47858	1.53179	1.87048	2.26834	1.99543	2.39864	0.40328	0.4562	0.72894	0.84298	1.12218	0.87628	0.95404	2.0013	2.04416	1.89258	1.87792	0.34688	0.38045	0.69754	0.93483	1.0315	1.10399	1.14681	1.77577	2.34046	2.591	2.15577	0.46209	0.43434	0.49136	1.07344	1.11105	1.27624	1.40402	1.43642	1.62218	2.31487	2.52752	0.29342	0.2256	0.53566	0.77597	1.33166	1.34673	1.26118	1.38946	1.43092	2.02497	2.00605	0.22583	0.45502	0.97116	1.07238	1.67106	1.31255	1.37448	1.55267	1.31523	1.92601	2.09919	0.27167	0.26599	0.71079	1.00335	1.33395	1.62361	0.75185	0.94719	1.13292	1.314	1.71485	-0.37115	-0.15905	0.0286	0.53898	1.0866	0.79571	0.71446	0.38328	0.59326	0.88113	1.44617	-0.3645	-0.16273	0.01315	0.08017	0.54375	0.46957	0.05986	0.34187	0.47381	0.729	0.90972	-0.08844	-0.03626	-0.10121	-0.28559	0.19908	0.32894	0.12749	0.12577	0.23019	0.31522	0.85015	-0.59452	-0.44596	-0.36645	0.0282	0.36552	0.04577	0.28886	-0.0025	0.07755	0.12997	0.22698
-9.5594	0.53519	0.52821	1.11509	1.08435	1.0819	1.58623	1.52134	1.84589	2.4771	1.99719	2.21432	0.2388	0.39387	0.83115	0.84765	1.02968	0.94903	1.01072	1.84879	2.16387	1.95059	1.82957	0.33746	0.3891	0.78855	0.8628	0.90861	1.2465	0.98469	1.90126	2.26943	2.57105	2.20327	0.47988	0.36342	0.47219	1.15951	1.1253	1.33038	1.44026	1.2441	1.76907	2.33072	2.49693	0.20595	0.2086	0.37732	0.7787	1.21653	1.36929	1.2086	1.29238	1.36607	1.93702	1.80343	0.16752	0.46725	0.81903	1.06597	1.64154	1.45389	1.45038	1.6727	1.4979	1.90119	1.95919	0.23891	0.39462	0.80301	1.0518	1.4316	1.65901	0.95766	0.88112	1.07402	1.39064	1.68774	-0.45466	0.01125	0.09177	0.57165	1.04977	0.7956	0.8712	0.3829	0.58696	0.99894	1.47811	-0.28042	-0.09805	0.07733	0.14182	0.58326	0.56199	0.17807	0.38883	0.46654	0.75518	1.11915	-0.03657	-0.06941	-0.02381	-0.30663	0.24398	0.30356	0.15008	0.11075	0.17488	0.39822	0.70585	-0.51612	-0.45735	-0.23786	0.03275	0.2857	0.08814	0.19858	0.012	0.0298	0.17216	0.32131
-9.50935	0.5004	0.58035	1.067	1.16192	1.00142	1.61792	1.51843	1.95926	2.55393	2.1733	2.07437	0.14035	0.32621	0.9289	0.95494	1.0039	1.0613	1.20459	1.86976	2.28756	2.05697	1.80068	0.267	0.22656	0.86143	0.86806	0.78919	1.3484	0.96334	1.96163	2.32609	2.63463	2.21193	0.44202	0.41922	0.63419	1.07581	1.18314	1.43986	1.40969	1.2265	1.92011	2.27809	2.33714	0.08035	0.05345	0.23603	0.77761	1.1665	1.47818	1.20423	1.13983	1.45137	1.8408	1.8333	0.23415	0.47698	0.71209	1.16707	1.69097	1.56946	1.36709	1.64217	1.66902	1.8923	1.95608	0.24176	0.35257	0.84381	1.08789	1.45158	1.53084	1.01077	0.8328	1.14688	1.5268	1.87422	-0.55577	0.00563	-0.01729	0.64333	0.9974	0.81794	0.81788	0.42766	0.70862	0.96009	1.50177	-0.04389	-0.02394	0.10576	0.10259	0.55315	0.52807	0.24731	0.48588	0.38808	0.8509	1.13792	-0.04894	-0.04774	4.01E-4	-0.32848	0.2455	0.22776	-0.00665	0.12898	0.13609	0.47725	0.57052	-0.56458	-0.52491	-0.1277	-0.05682	0.19824	0.08443	0.12508	-0.03797	-0.0934	0.09322	0.39176
-9.4593	0.52437	0.47347	0.96839	1.13942	1.15191	1.66506	1.4836	2.08508	2.42413	2.22829	2.03222	0.1549	0.50686	0.86377	1.08767	1.04082	1.14533	1.49994	2.09398	2.39285	2.01258	1.77081	0.14897	0.15864	0.89899	0.78591	0.80759	1.31003	1.13123	1.94398	2.43395	2.66647	2.18563	0.43134	0.50581	0.67958	0.94297	1.25936	1.46868	1.263	1.28204	1.94222	2.26436	2.30897	-0.03	-0.05434	0.28545	0.78693	1.19593	1.35822	1.17466	1.10542	1.51134	1.90106	2.01161	0.32464	0.4796	0.76685	1.26668	1.68805	1.62024	1.17102	1.42572	1.4534	1.73732	1.97037	0.20272	0.20746	0.61619	1.07641	1.42066	1.29229	0.952	0.80248	1.39269	1.6333	1.91386	-0.44038	-0.11296	-0.11373	0.62736	0.96758	0.87469	0.68699	0.39548	0.86381	0.8047	1.34288	0.13053	-0.07453	0.10791	0.00828	0.49634	0.4147	0.16998	0.49684	0.33889	0.74316	0.99457	-0.04064	0.0145	0.04572	-0.32613	0.24081	0.24696	-0.17	0.09472	0.22892	0.54108	0.51984	-0.66721	-0.53693	-0.14195	-0.21604	0.24675	0.10849	0.0971	-0.10866	-0.09294	-0.04383	0.26753
-9.40925	0.47367	0.42714	0.83991	1.12454	1.22616	1.73621	1.33006	2.14957	2.3341	2.18972	2.08567	0.17706	0.67908	0.69158	1.10629	1.04963	1.16467	1.52706	2.15834	2.3398	2.11373	1.8046	0.04572	0.23153	0.78915	0.63556	0.87659	1.21532	1.18031	1.90259	2.46605	2.63229	2.22168	0.34436	0.4484	0.68008	0.91637	1.27112	1.48489	1.12033	1.1589	1.83481	2.31044	2.50694	0.01663	-0.03814	0.24968	0.85008	1.28576	1.27714	1.11747	1.14488	1.55376	2.05107	2.18576	0.38616	0.51214	0.85608	1.34665	1.63275	1.57696	0.97611	1.34609	1.17931	1.67952	1.80906	0.05632	0.10119	0.40844	1.02723	1.28156	1.30318	1.02698	0.736	1.44103	1.5051	1.74508	-0.2564	-0.16411	0.04013	0.55784	0.9547	0.87357	0.65206	0.39272	0.92851	0.77751	1.31108	0.04104	-0.19913	0.02721	0.02706	0.46173	0.28425	0.12667	0.40036	0.46642	0.68948	0.96121	-0.031	0.01362	0.03018	-0.29537	0.22147	0.31331	-0.25201	0.07411	0.22843	0.52315	0.50847	-0.62485	-0.44093	-0.25169	-0.40029	0.32732	0.17468	0.07272	-0.0976	-0.03338	-0.05626	0.15777
